OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
118329,261635000000.0,261635000000.0,26,163,515900,3,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,68.6727965,0.0,68.6727965,68.6727965,327,187.0,71.0,0.758,23,0.323943662,37,0.521126761,11,0.154929577,64,19,24,21,0.296875,37,36,0,1,0,0,36,0,1,0,0,0,0,0,13,20,4,0.351351351,2.723057885,4.761710847,0.538786854,0.524225047,0.0,0.014561807,0.0,0.0,0.524225047,0.0,0.014561807,0.0,0.0,0.0,0.0,0.0,3.261844739,0,0.521126761,0.179256067,0.077201386,0.179256067,0.059752022,0.623793849,0.391782501,0.430661366,0.98376051,0.203296703,0.732673267,1.72972973,0.482039253,31.50384249,0.0,2.134009414,29.36983307,220.6032195,0.0,0.0,9.319556398,121.1542332,130.4737896,370.15,0.0,0.0,8.67,80.80055397,0.026513761,169053,138106,208075,120861,0.000378788,0.710742725,0.000365429,0.745024842,0.001920718,0.85543085,0.00146061,0.544193397,14,2,20,17,15.0,2344.937479,277914.3702
118330,261635000000.0,261635000000.0,26,163,500500,3,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,44.2442434,0.0,44.2442434,43.06627131,248,185.0,115.0,0.637,25,0.217391304,52,0.452173913,38,0.330434783,140,51,62,27,0.364285714,3,3,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0.666666667,4.29570507,5.758566796,0.069660082,0.069660082,0.0,0.0,0.0,0.0,0.069660082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.365365152,0,0.026086957,0.0,0.0,0.0,0.0,0.170895224,0.110113402,0.122587351,1.28919e-08,0.023904382,0.041958042,46.66666667,0.0,26.71090261,0.0,0.0,26.71090261,144.6515865,0.0,0.0,0.0,0.0,144.6515865,241.4,0.0,0.0,2.33,33.70381965,0.009395161,115397,109403,122418,89202,0.000258564,0.485158963,0.000289481,0.590184009,0.001130027,0.50328071,0.00107801,0.401644364,2,1,17,19,12.5,1695.191074,179051.1321
118331,261636000000.0,261636000000.0,26,163,551700,2,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,166.3079369,0.0,166.3079369,166.3079369,1340,629.0,607.0,0.568,0,0.0,264,0.434925865,343,0.565074135,729,147,129,453,0.201646091,81,2,0,12,67,0,2,0,12,67,0,0,0,0,20,35,26,0.24691358,3.782140598,8.057342451,0.487048312,0.012025884,0.0,0.072155306,0.402867123,0.0,0.012025884,0.0,0.072155306,0.402867123,0.0,0.0,0.0,0.0,4.269188911,0,0.133443163,0.483559553,0.330080746,0.483559553,0.255474586,0.306520445,0.331443512,0.358292388,0.120896495,0.114004222,0.2,9.0,0.000335463,19.46443507,0.0,2.008407307,17.45602776,91.09655427,0.0,46.17939554,0.0,15.39313185,50.0276785,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,97485,93401,-99999,-99999,0.00021843,0.409852262,0.00024714,0.503859827,-99999.0,-99999.0,-99999.0,-99999.0,5,3,13,1,6.0,3509.775388,673037.9228
118332,261635000000.0,261635000000.0,26,163,531200,2,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,66.3819324,0.0,66.3819324,65.24283159,359,402.0,167.0,0.621,6,0.035928144,61,0.365269461,100,0.598802395,272,66,102,104,0.242647059,13,13,0,0,0,0,13,0,0,0,0,0,0,0,6,6,1,0.461538462,6.161596458,5.50252022,0.199255607,0.199255607,0.0,0.0,0.0,0.0,0.199255607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.360852065,0,0.077844311,0.0,0.0,0.0,0.0,0.374162356,0.220594613,0.245584178,0.004413546,0.069892473,0.09122807,20.92307692,2.22596e-09,21.34749394,0.0,2.109323335,19.2381706,70.71803773,0.0,0.0,19.28235521,48.20588802,19.28235521,234.7,0.0,0.0,4.67,45.02429941,0.013008357,179634,140791,114591,64237,0.000402497,0.755227997,0.000372534,0.759509308,0.001057777,0.471102615,0.000776307,0.289235992,7,1,12,19,11.66666667,2318.019116,268643.4936
118333,261635000000.0,261635000000.0,26,163,501900,1,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,39.7134178,0.0,39.7134178,39.7134178,766,361.0,234.0,0.507,56,0.239316239,89,0.38034188,89,0.38034188,194,56,90,48,0.288659794,6,0,0,0,6,0,0,0,0,5,0,0,1,0,4,2,0,0.666666667,9.090126713,19.28819131,0.151082438,0.0,0.0,0.0,0.151082438,0.0,0.0,0.0,0.0,0.125902032,0.0,0.0,0.025180406,0.0,9.241209151,0,0.025641026,0.0,0.0,0.650022422,0.216674141,0.168660931,0.137763012,0.153369186,2.65595e-06,0.015544041,0.06,32.33333333,2.5e-14,27.48118545,0.0,0.302678569,27.17850688,161.154601,0.0,0.0,0.0,0.0,161.154601,324.55,0.0,0.0,3.0,48.3463803,0.003916449,111692,104476,76733,53229,0.000250263,0.469582181,0.000276444,0.563604879,0.000708314,0.315462095,0.000643275,0.239670947,2,3,18,17,12.5,1749.950789,160718.111
118334,261635000000.0,261635000000.0,26,163,516800,2,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,92.5031205,0.0,92.5031205,91.87690547,405,258.0,105.0,0.662,39,0.371428571,52,0.495238095,14,0.133333333,125,53,45,27,0.424,75,2,0,0,32,41,2,0,0,18,41,0,14,0,34,29,12,0.453333333,2.808105026,4.408071843,0.816309601,0.021768256,0.0,0.0,0.348292096,0.446249248,0.021768256,0.0,0.0,0.195914304,0.446249248,0.0,0.152377792,0.0,3.624414626,0,0.714285714,0.719274806,0.490981438,0.780934338,0.520622892,0.727439294,0.623179992,0.693775537,0.555796741,0.3125,0.75,1.666666667,0.513417119,27.38145691,0.0,3.71390843,23.66754848,152.2387561,0.0,41.5121131,27.67474206,41.5121131,69.18685516,168.98,0.0,0.0,7.33,50.71396483,0.018098765,163422,124409,176497,99171,0.000366171,0.687068538,0.000329187,0.671135183,0.001629225,0.725608453,0.001198486,0.446531167,17,9,18,19,16.66666667,2708.822544,374358.6092
118335,261636000000.0,261636000000.0,26,163,565800,2,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,149.4542343,0.0,149.4542343,149.4542343,1564,614.0,575.0,0.638,14,0.024347826,184,0.32,377,0.655652174,766,185,268,313,0.24151436,45,0,0,0,45,0,0,0,0,6,0,39,0,0,9,11,25,0.2,4.108281059,10.46474198,0.301095517,0.0,0.0,0.0,0.301095517,0.0,0.0,0.0,0.0,0.040146069,0.0,0.260949448,0.0,0.0,4.409376577,0,0.07826087,0.0,0.0,0.566509507,0.188836502,0.375481142,0.263680754,0.293551236,0.029186466,0.055935364,0.110974106,17.02222222,1.10062e-07,19.5510443,0.0,1.343163327,18.20788097,71.38934571,0.0,17.12898943,4.282247358,38.54022622,29.97573151,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,82802,78079,-99999,-99999,0.00018553,0.348121116,0.000206598,0.421203964,-99999.0,-99999.0,-99999.0,-99999.0,7,2,12,1,5.833333333,3407.529241,604834.6689
118336,261635000000.0,261635000000.0,26,163,531500,2,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,49.3985023,0.0,49.3985023,49.3985023,869,659.0,333.0,0.541,103,0.309309309,50,0.15015015,180,0.540540541,225,75,103,47,0.333333333,6,6,0,0,0,0,6,0,0,0,0,0,0,0,4,2,0,0.666666667,13.34048543,17.59162646,0.121461172,0.121461172,0.0,0.0,0.0,0.0,0.121461172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4619466,0,0.018018018,0.0,0.0,0.0,0.0,0.128319129,0.084270652,0.093817064,2.413e-12,0.013714286,0.051948052,37.5,0.0,22.14662145,0.0,0.0,22.14662145,107.9741237,0.0,0.0,0.0,25.91171676,90.69100866,317.85,0.0,0.0,7.33,94.96644193,0.008434983,189507,154679,78008,53482,0.000424619,0.796736654,0.000409282,0.834429334,0.000720084,0.320703832,0.000646332,0.240810115,2,1,15,17,11.16666667,1796.549133,199913.9998
118339,261636000000.0,261636000000.0,26,163,587900,2,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,326.7655342,0.0234745,326.7420597,326.7420597,2126,807.0,764.0,0.69,37,0.048429319,258,0.337696335,469,0.613874346,920,197,282,441,0.214130435,390,314,42,4,30,0,314,42,4,19,0,10,1,0,104,196,90,0.266666667,2.469838137,6.50666156,1.193602074,0.961002695,0.128541762,0.012242073,0.091815544,0.0,0.961002695,0.128541762,0.012242073,0.058149845,0.0,0.030605181,0.003060518,0.0,3.663440211,0,0.510471204,0.475210074,0.409323678,0.400680982,0.345248437,0.535782073,0.508175295,0.563400378,0.94725243,0.310015898,0.595419847,2.358974359,0.256924154,13.7624018,0.0,1.687626605,12.0747752,65.97595675,0.0,19.58731608,0.0,76.39053271,1.958731608,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,100716,86890,-99999,-99999,0.000225669,0.423436226,0.000229912,0.468735671,-99999.0,-99999.0,-99999.0,-99999.0,11,5,11,1,6.666666667,4897.353537,1322401.982
118340,261636000000.0,261636000000.0,26,163,573800,1,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,90.1060034,0.0,90.1060034,84.96131,1303,296.0,279.0,0.46,29,0.103942652,114,0.408602151,136,0.487455197,314,104,110,100,0.331210191,101,25,0,53,7,16,25,0,53,7,16,0,0,0,42,41,18,0.415841584,3.483938748,15.33639253,1.188776397,0.294251583,0.0,0.623813357,0.082390443,0.188321013,0.294251583,0.0,0.623813357,0.082390443,0.188321013,0.0,0.0,0.0,4.672715145,0,0.362007168,0.837384586,0.721283823,0.837384586,0.558256391,0.551478626,0.579790349,0.591219399,0.380584365,0.143874644,0.486746988,3.108910891,0.12137008,19.75208273,0.0,0.0,19.75208273,108.9277033,0.0,0.0,0.0,56.8219631,71.02745387,304.43,0.0,0.0,5.33,37.85763291,0.00409056,155629,127790,126600,96333,0.00034871,0.654304742,0.000338133,0.689374282,0.001168631,0.520473606,0.001164188,0.433752679,12,10,15,18,14.66666667,2415.835156,364653.5001
118344,261636000000.0,261636000000.0,26,163,552100,2,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,25.2074123,0.0,25.2074123,25.2074123,634,219.0,188.0,0.588,37,0.196808511,59,0.313829787,92,0.489361702,238,67,107,64,0.281512605,20,3,0,4,1,12,3,0,4,1,12,0,0,0,10,6,4,0.5,8.687920735,25.15133217,0.793417419,0.119012613,0.0,0.158683484,0.039670871,0.476050451,0.119012613,0.0,0.158683484,0.039670871,0.476050451,0.0,0.0,0.0,9.481338154,0,0.106382979,0.76660311,0.660315977,0.76660311,0.51106874,0.260174855,0.378664996,0.41018201,0.09728478,0.06116208,0.15503876,11.9,1.84582e-05,28.86969222,0.0,21.63993345,7.229758769,152.3869231,0.0,101.5574296,50.7787148,50.7787148,0.0,323.21,0.0,0.0,4.33,109.9359175,0.006829653,199972,162538,116385,81941,0.000448067,0.840734232,0.000430077,0.876825393,0.001074337,0.478478046,0.00099026,0.368950705,4,9,18,17,13.83333333,1396.091556,102011.936
118345,261635000000.0,261635000000.0,26,163,542300,1,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,45.9687543,0.0,45.9687543,45.9687543,696,427.0,317.0,0.632,73,0.230283912,202,0.637223975,42,0.132492114,242,87,109,46,0.359504132,9,0,0,0,9,0,0,0,0,9,0,0,0,0,9,0,0,1.0,9.288918234,15.14071918,0.195785162,0.0,0.0,0.0,0.195785162,0.0,0.0,0.0,0.0,0.195785162,0.0,0.0,0.0,0.0,9.484703396,0,0.028391167,0.0,0.0,0.0,0.0,0.18224718,0.147384119,0.164080198,1.01483e-05,0.025531915,0.071713147,26.88888889,5.71e-12,21.31153576,0.0,0.0,21.31153576,102.1076179,0.0,0.0,0.0,27.84500079,83.53500238,185.07,0.0,0.0,10.67,148.5530792,0.01533046,172408,146196,92762,80890,0.000386306,0.724848016,0.000386836,0.788667051,0.000856276,0.381359974,0.000977559,0.364218432,3,1,14,19,11.66666667,1770.415468,186033.9944
118346,261635000000.0,261635000000.0,26,163,533600,1,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,51.2267952,0.0,51.2267952,51.2267952,259,365.0,178.0,0.764,56,0.314606742,58,0.325842697,64,0.359550562,132,48,58,26,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.125177333,5.055947751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.125177333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367879441,0.0,1.0,0.0,0.0,22.77237211,0.0,12.11243536,10.65993675,74.96076975,0.0,0.0,49.9738465,0.0,24.98692325,745.66,0.0,0.0,7.33,91.57707371,0.028301158,161386,129048,103302,47955,0.000361609,0.678508665,0.000341462,0.696160672,0.00095357,0.424691663,0.000579538,0.215924031,1,1,12,14,9.0,1838.369839,207311.0874
118347,261635000000.0,261635000000.0,26,163,506600,3,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,57.9995591,0.0,57.9995591,55.95616,284,212.0,134.0,0.887,123,0.917910448,0,0.0,11,0.082089552,178,57,88,33,0.320224719,35,17,1,0,17,0,17,1,0,17,0,0,0,0,15,16,4,0.428571429,3.788680281,5.075401886,0.625489669,0.303809268,0.017871133,0.0,0.303809268,0.0,0.303809268,0.017871133,0.0,0.303809268,0.0,0.0,0.0,0.0,4.41416995,0,0.26119403,0.730998259,0.49898394,0.730998259,0.386201609,0.487925848,0.518895531,0.577677445,0.532309084,0.219435737,0.328638498,5.085714286,0.016811127,39.26201468,0.0,31.27546785,7.986546822,139.8079593,0.0,33.10369992,55.1728332,77.24196648,11.03456664,421.11,0.0,0.0,7.33,80.88337347,0.025809859,147919,125122,60039,57414,0.000331435,0.621889899,0.000331074,0.674981524,0.000554214,0.246830291,0.000693851,0.258514489,10,5,17,16,13.5,2189.846953,234720.6105
118348,261635000000.0,261635000000.0,26,163,507000,1,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,88.8519709,0.0,88.8519709,79.29092,1353,493.0,450.0,0.531,162,0.36,169,0.375555556,119,0.264444444,299,107,116,76,0.357859532,98,0,0,0,60,38,0,0,0,0,38,0,60,0,29,53,16,0.295918367,6.217609784,17.0637445,1.235954886,0.0,0.0,0.0,0.756707073,0.479247813,0.0,0.0,0.0,0.0,0.479247813,0.0,0.756707073,0.0,7.45356467,0,0.217777778,0.963335546,0.414886037,0.963335546,0.321111849,0.536158307,0.53810471,0.599062692,0.659209185,0.135079256,0.493702771,3.051020408,0.128603608,25.14421415,0.0,17.69881058,7.445403565,91.27630955,0.0,28.8119664,14.4059832,86.4358992,0.0,599.48,0.0,0.0,8.33,60.00092002,0.006156689,160278,133238,84279,81371,0.000359127,0.673850345,0.000352549,0.718763992,0.00077797,0.346484953,0.000983372,0.366384201,11,4,13,15,11.83333333,2504.95278,359579.1001
118349,261635000000.0,261635000000.0,26,163,506100,1,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,75.3845267,0.0,75.3845267,75.3845267,1380,471.0,412.0,0.601,33,0.080097087,245,0.594660194,134,0.325242718,373,123,162,88,0.329758713,100,9,2,4,55,30,9,2,4,48,30,0,7,0,44,39,17,0.44,6.247966534,18.30614398,1.326532173,0.119387896,0.026530643,0.053061287,0.729592695,0.397959652,0.119387896,0.026530643,0.053061287,0.636735443,0.397959652,0.0,0.092857252,0.0,7.574498707,0,0.242718447,0.691988663,0.691988663,0.73857896,0.636399639,0.397015971,0.586977086,0.649085008,0.661557275,0.135135135,0.422832981,3.73,0.06521929,20.99441268,0.151521188,17.26450875,3.578382743,45.2846247,0.0,16.97961181,33.95922362,0.0,0.0,332.6,0.0,0.0,9.0,76.40825315,0.006521739,132475,113650,150914,101203,0.00029683,0.556959311,0.000300719,0.613094821,0.001393071,0.620432495,0.001223043,0.455680529,7,13,9,17,12.0,2324.970122,305078.0619
118350,261635000000.0,261635000000.0,26,163,522200,2,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,42.8780275,0.0,42.8780275,42.8780275,149,183.0,52.0,0.859,17,0.326923077,30,0.576923077,5,0.096153846,92,36,28,28,0.391304348,133,0,0,11,122,0,0,0,11,0,0,0,122,0,54,62,17,0.406015038,4.267920207,3.474973283,3.10182179,0.0,0.0,0.256541652,2.845280138,0.0,0.0,0.0,0.256541652,0.0,0.0,0.0,2.845280138,0.0,7.369741997,0,2.557692308,0.411645571,0.177286098,0.411645571,0.13721519,0.727373341,0.233657364,0.241692618,0.427572264,0.943262411,0.817777778,0.691729323,0.73471642,29.19863611,0.0,13.06831555,16.13032056,164.2165093,0.0,29.85211948,59.70423896,59.70423896,44.77817922,276.27,0.0,0.0,10.33,154.1861971,0.069328859,204006,158952,168933,140420,0.000457106,0.857694216,0.000420588,0.857480404,0.001559402,0.694511593,0.001696982,0.632260505,17,2,18,18,15.16666667,1758.363676,173525.124
118351,261636000000.0,261636000000.0,26,163,593200,1,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,335.3512708,0.0,335.3512708,326.89772,2477,1246.0,1151.0,0.558,26,0.022589053,558,0.48479583,567,0.492615117,1246,240,308,698,0.192616372,160,59,8,0,26,67,59,8,0,10,67,0,16,0,81,70,9,0.50625,3.811589754,7.577293595,0.489449728,0.180484587,0.024472486,0.0,0.079535581,0.204957073,0.180484587,0.024472486,0.0,0.030590608,0.204957073,0.0,0.048944973,0.0,4.301039481,0,0.139009557,0.849353584,0.731593356,0.798865443,0.618302705,0.319788539,0.488999967,0.544395229,0.217045075,0.121350019,0.227596017,7.7875,0.001127785,20.26917731,1.335575405,0.554517586,18.37908432,107.5562347,7.633786489,1.908446622,1.908446622,139.3166034,11.45067973,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,83480,79050,-99999,-99999,0.000187049,0.350971604,0.000209167,0.426442108,-99999.0,-99999.0,-99999.0,-99999.0,5,12,15,1,8.166666667,5052.048067,1357149.485
118352,261635000000.0,261635000000.0,26,163,512400,2,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,80.4896127,0.0,80.4896127,80.4896127,196,213.0,91.0,0.52,28,0.307692308,63,0.692307692,0,0.0,108,39,45,24,0.361111111,11,4,4,0,3,0,4,4,0,3,0,0,0,0,1,6,4,0.090909091,2.646304198,2.435096821,0.136663597,0.049695853,0.049695853,0.0,0.03727189,0.0,0.049695853,0.049695853,0.0,0.03727189,0.0,0.0,0.0,0.0,2.782967795,0,0.120879121,0.992215061,0.677292147,0.992215061,0.524207888,0.331486202,0.326521342,0.363510578,0.015198957,0.106280193,0.18487395,9.818181818,0.000148017,23.98732299,0.0,0.0,23.98732299,135.1727215,0.0,0.0,0.0,0.0,135.1727215,46.94,0.0,0.0,5.67,45.08407828,0.028928571,132126,120372,123881,78060,0.000296048,0.555492025,0.000318505,0.649357235,0.001143532,0.509295346,0.000943358,0.351475965,6,9,17,20,14.83333333,2827.393093,325736.8059
118353,261635000000.0,261635000000.0,26,163,502000,2,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,92.6429791,0.0,92.6429791,92.6429791,802,457.0,271.0,0.605,61,0.225092251,81,0.298892989,129,0.47601476,336,111,143,82,0.330357143,3,3,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0.666666667,4.932915634,8.656889144,0.032382378,0.032382378,0.0,0.0,0.0,0.0,0.032382378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.965298013,0,0.011070111,0.0,0.0,0.0,0.0,0.087020121,0.058285471,0.06488821,0.0,0.007453416,0.017699115,112.0,0.0,27.05956172,0.0,0.0,27.05956172,158.8964446,0.0,0.0,0.0,20.72472214,145.073055,725.55,0.0,0.0,5.0,34.54120357,0.006234414,111288,102997,123936,78383,0.000249357,0.46788366,0.000272531,0.555626285,0.00114404,0.50952146,0.000947262,0.352930317,1,1,18,14,11.0,3256.525735,374920.1972
118354,261636000000.0,261636000000.0,26,163,577800,5,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,66.9897984,0.0,66.9897984,66.9897984,905,347.0,285.0,0.538,5,0.01754386,139,0.487719298,141,0.494736842,400,88,145,167,0.22,46,0,0,4,39,3,0,0,4,14,3,23,2,0,9,15,22,0.195652174,5.179893182,13.50951968,0.686671719,0.0,0.0,0.059710584,0.582178196,0.044782938,0.0,0.0,0.059710584,0.208987045,0.044782938,0.343335859,0.029855292,0.0,5.866564901,0,0.161403509,0.482774773,0.329545051,0.767578619,0.594087453,0.34394078,0.400058484,0.438032253,0.264709223,0.096740273,0.206278027,8.695652174,0.0004548,24.57693205,0.0,2.518445212,22.05848684,140.1335759,0.0,19.10738695,38.21477391,19.10738695,76.42954782,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,113400,100790,-99999,-99999,0.00025409,0.476763056,0.000266691,0.543720431,-99999.0,-99999.0,-99999.0,-99999.0,6,11,17,1,8.833333333,2128.297636,271101.7543
118355,261636000000.0,261636000000.0,26,163,574700,4,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,70.5080082,0.0,70.5080082,70.5080082,602,250.0,250.0,0.543,31,0.124,66,0.264,153,0.612,397,81,121,195,0.204030227,67,27,0,3,37,0,27,0,3,18,0,0,19,0,16,35,16,0.23880597,3.54569653,8.538037244,0.95024667,0.382935225,0.0,0.042548358,0.524763086,0.0,0.382935225,0.0,0.042548358,0.25529015,0.0,0.0,0.269472936,0.0,4.4959432,0,0.268,0.758446789,0.517720476,0.877028753,0.584685835,0.499070626,0.516499921,0.569454304,0.563196282,0.200298954,0.288793103,5.925373134,0.007260017,22.57625111,0.0,1.243501844,21.33274927,93.81062051,0.0,0.0,0.0,45.38491558,63.53888181,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,108634,100937,-99999,-99999,0.000243411,0.456725554,0.00026708,0.544513435,-99999.0,-99999.0,-99999.0,-99999.0,10,11,14,1,8.5,2223.552421,285342.1645
118356,261636000000.0,261636000000.0,26,163,591700,2,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,190.0325021,0.0,190.0325021,170.4515497,838,318.0,318.0,0.696,0,0.0,98,0.308176101,220,0.691823899,463,97,127,239,0.20950324,84,17,0,0,18,49,17,0,0,11,49,0,7,0,53,19,12,0.630952381,1.865632789,4.916353073,0.492808661,0.099735086,0.0,0.0,0.105601856,0.287471719,0.099735086,0.0,0.0,0.064534468,0.287471719,0.0,0.041067388,0.0,2.35844145,0,0.264150943,0.880960927,0.601349386,0.80143917,0.53429278,0.515621517,0.599006365,0.666863455,0.859816293,0.182212581,0.307129799,5.511904762,0.010977531,10.39631984,0.0,2.397239185,7.999080655,52.78423369,0.0,13.47137975,3.367844937,50.51767405,6.735689873,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,68392,65663,-99999,-99999,0.000153242,0.287537733,0.000173745,0.354224771,-99999.0,-99999.0,-99999.0,-99999.0,11,9,10,1,7.0,3673.633542,769049.6583
118357,261636000000.0,261636000000.0,26,163,562800,1,220.0,"Detroit-Warren-Ann Arbor, MI",19820.0,"Detroit-Warren-Dearborn, MI",4317179,1934459,1915549,193.872189,0.0,193.872189,193.872189,1248,598.0,569.0,0.676,36,0.063268893,165,0.289982425,368,0.646748682,636,120,148,368,0.188679245,608,89,39,143,298,39,89,39,143,163,39,83,52,0,127,160,321,0.208881579,3.08450636,6.437230664,3.136086734,0.459065328,0.201163458,0.737599347,1.537095143,0.201163458,0.459065328,0.201163458,0.737599347,0.840760095,0.201163458,0.428117103,0.268217944,0.0,6.220593094,0,1.068541301,0.822368713,0.822368713,0.929702429,0.870001563,0.768128661,0.699109774,0.74171243,0.589460389,0.655172414,0.977491961,1.046052632,0.954991698,22.29735464,5.512168572,3.348306275,13.43687979,80.3597467,9.903431791,39.61372717,6.602287861,56.11944682,9.903431791,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,163962,133690,-99999,-99999,0.000367381,0.689338838,0.000353745,0.721202346,-99999.0,-99999.0,-99999.0,-99999.0,18,20,12,1,10.66666667,3740.031739,784590.3226
